PATENTE,MONTO_PAGADO,TIPO_PAGO,FECHA_PAGO,MODULO_ATENCION,CODIGO_SII
TLJB50,19481,3,2024-09-07,1,SU1110114
TLKF38,17368,3,2024-09-07,1,SD2270170
TZ3197,16804,2,2024-09-07,1,SD1110019
VF7281,16804,2,2024-09-07,1,SU1660002
WL6211,16804,2,2024-09-07,1,SD1060078
YR7144,98951,3,2024-09-07,1,
YS5025,19628,2,2024-09-07,1,SD1060043
YS5025,36089,3,2024-09-07,1,SD1060043
BKGV58,16804,2,2024-09-08,1,SU1110072
BPBT49,16804,2,2024-09-08,1,HB2350004
CFFW27,36089,3,2024-09-08,1,SU2290214
CHYF41,16804,2,2024-09-08,1,SU1110050
CSPH49,16804,2,2024-09-08,1,SD2350130
CWDF49,36089,3,2024-09-08,1,VN1110075
DCL021,16804,2,2024-09-08,1,MT2540123
DJHG15,16804,2,2024-09-08,1,HB570019
DPWW44,36089,3,2024-09-08,1,SD1320085
FCTB79,16804,2,2024-09-08,1,SD500284
FRJS40,16804,2,2024-09-08,1,VN1660012
FXDJ43,36089,3,2024-09-08,1,CT1110009
GKDS34,81097,2,2024-09-08,1,HB1620031
GZZG85,16804,2,2024-09-08,1,SU1600031
HKTD11,16804,2,2024-09-08,1,SU1320099
HLDR14,36089,3,2024-09-08,1,VN1110100
HSJG88,24698,2,2024-09-08,1,SU1110175
HSZP21,16804,2,2024-09-08,1,HB2290080
HSZZ74,16804,2,2024-09-08,1,HB1600033
JBHT77,36401,2,2024-09-08,1,VN1760059
JDGF98,16804,2,2024-09-08,1,VN1660006
JJTR52,49254,2,2024-09-08,1,SU790065
JLTV44,16804,2,2024-09-08,1,SU1320088
JLTW98,36089,3,2024-09-08,1,CT1110030
KGJV82,16804,2,2024-09-08,1,VN1320066
KGJX51,16804,2,2024-09-08,1,HB1060020
KGJX95,16804,2,2024-09-08,1,HB2290118
KGLP88,41527,2,2024-09-08,1,CT2350146
KGWS68,16804,2,2024-09-08,1,SU1600027
KHVW51,16804,2,2024-09-08,1,SU1110044
KRRX28,16804,2,2024-09-08,1,HB1760056
KSYX62,16804,2,2024-09-08,1,SD1600184
LBFC53,36089,3,2024-09-08,1,HB2350030
LFWZ32,22503,2,2024-09-08,1,VN640032
LJWP32,16804,2,2024-09-08,1,HB1600040
LJWR67,16804,2,2024-09-08,1,HB2290080
LJWS20,33034,2,2024-09-08,1,SU1320169
LVRZ22,98951,3,2024-09-08,1,
LVSF99,16804,2,2024-09-08,1,HB500060
LVSK82,16804,2,2024-09-08,1,SU1110044
LYKV76,16804,2,2024-09-08,1,SD1600128
PBSB89,152307,2,2024-09-08,1,CT790197
PBST40,41403,2,2024-09-08,1,VN790066
PC7816,16804,2,2024-09-08,1,SD1110043
PLJY72,56915,2,2024-09-08,1,SU790079
PLSG81,16804,2,2024-09-08,1,HB1060026
PLSK57,16804,2,2024-09-08,1,HB1060024
PSDW92,16804,2,2024-09-08,1,SU2250044
PYTT59,30474,2,2024-09-08,1,SU1110141
PYTT61,65862,2,2024-09-08,1,SU1110210
PZWX59,85301,2,2024-09-08,1,CT500334
PZXJ98,36089,3,2024-09-08,1,HB1060027
RBDT30,154481,2,2024-09-08,1,SU500132
RCXV91,16804,2,2024-09-08,1,SD1600184
RCYC97,16804,2,2024-09-08,1,VN1110133
RFRH53,16804,2,2024-09-08,1,HB1060024
RFRJ44,36089,3,2024-09-08,1,SU1320085
RFRL51,36089,3,2024-09-08,1,VN1110167
RGSX66,41695,3,2024-09-08,1,SU590099
RGSX66,36089,3,2024-09-08,1,SU590099
RHLB93,16804,2,2024-09-08,1,HB1060024
RHXK60,16804,2,2024-09-08,1,HB1760057
RLRT64,79856,2,2024-09-08,1,SU1110235
RRCF73,16804,2,2024-09-08,1,HB1600052
RTRS44,16804,2,2024-09-08,1,SU1110062
RTRS69,16804,2,2024-09-08,1,HB1760041
RVJW53,60918,2,2024-09-08,1,SU1110254
SCCG92,57377,2,2024-09-08,1,SU1320165
SLBD85,16804,2,2024-09-08,1,SD1600185
SSGS33,52975,2,2024-09-08,1,CT1110073
SWZV36,16804,2,2024-09-08,1,SD1600177
SXJH28,36089,3,2024-09-08,1,HB2290118
SYKP20,16804,2,2024-09-08,1,SU1110052
TBPC89,115580,2,2024-09-08,1,SU1210068
TDGP98,11736,3,2024-09-08,1,SD1320132
TDGP98,47128,3,2024-09-08,1,SD1320132
TDGP98,41695,3,2024-09-08,1,SD1320132
TDGP98,36089,3,2024-09-08,1,SD1320132
TDGZ89,24948,2,2024-09-08,1,HB1600076
TGKV97,43978,3,2024-09-08,1,SU500095
WN1402,16804,2,2024-09-08,1,VN1320042
WP0816,16804,2,2024-09-08,1,MT1060276
XB3141,65967,3,2024-09-08,1,
ZF9456,16804,2,2024-09-08,1,SU1760168
ABC766,57733,3,2024-09-09,1,
ABC766,36089,3,2024-09-09,1,
BCYV14,16800,2,2024-09-09,2,HB1110090
BPLK66,53308,3,2024-09-09,1,SD130063
BRHG27,16804,2,2024-09-09,1,SD1660065
CCSR21,36089,3,2024-09-09,1,CT1110009
CHXZ25,47128,3,2024-09-09,1,CT1110027
CHXZ25,41695,3,2024-09-09,1,CT1110027
CHXZ25,36089,3,2024-09-09,1,CT1110027
CHYS32,16804,2,2024-09-09,1,SD1600077
CRRF81,36089,3,2024-09-09,1,SU2290143
CSJS80,36089,3,2024-09-09,1,VN1110082
CVXR38,16804,2,2024-09-09,1,VN1320027
DBRF60,16804,2,2024-09-09,1,SD1760209
DBRF99,16800,2,2024-09-09,2,CT2250011
DCYJ11,36089,3,2024-09-09,1,VN1660009
DDTF43,16804,2,2024-09-09,1,CT1110034
DFCT29,87873,2,2024-09-09,1,HB1650020
DFCT29,169760,3,2024-09-09,1,HB1650020
DHST43,16804,2,2024-09-09,1,SD2270140
DHZZ15,41695,3,2024-09-09,1,VN1110063
DHZZ15,36089,3,2024-09-09,1,VN1110063
DHZZ52,36089,3,2024-09-09,1,SD1060054
DTXZ60,16804,2,2024-09-09,1,VN1110075
DXKD91,36089,3,2024-09-09,1,SU1110023
EZE819,0,3,2024-09-09,2,
FBGH56,36089,3,2024-09-09,1,CT1110020
FCSZ30,36089,3,2024-09-09,1,CT1110025
FCTC26,16804,2,2024-09-09,1,SD1600098
FCTG46,36089,3,2024-09-09,1,CT1760197
FCTW65,36089,3,2024-09-09,1,SU1600030
FGSW66,16804,2,2024-09-09,1,VN1600020
FKZZ82,47126,3,2024-09-09,2,VN1320029
FKZZ82,41695,3,2024-09-09,2,VN1320029
FKZZ82,36089,3,2024-09-09,2,VN1320029
FRKZ38,36089,3,2024-09-09,1,HB590025
FTSW15,69711,3,2024-09-09,1,
FWLD13,16804,2,2024-09-09,1,CT1110019
FXJW61,16804,2,2024-09-09,1,SD1760208
FZBS22,41695,3,2024-09-09,1,CT1110021
FZBS22,36089,3,2024-09-09,1,CT1110021
FZLD50,16804,2,2024-09-09,1,SD1840140
GLHD68,36089,3,2024-09-09,1,HB590024
GLKG36,121428,3,2024-09-09,2,VN2350047
GLKG36,165805,3,2024-09-09,2,VN2350047
GLKG36,132836,3,2024-09-09,2,VN2350047
GLKG36,96331,3,2024-09-09,2,VN2350047
GLKG36,83362,3,2024-09-09,2,VN2350047
GLKS21,36089,3,2024-09-09,1,HB2290080
GLKS23,16804,2,2024-09-09,1,VN1660007
GLLX77,19867,2,2024-09-09,1,SU1110139
GSXR26,47125,3,2024-09-09,2,SD500223
GSXR26,41695,3,2024-09-09,2,SD500223
GSXR26,36089,3,2024-09-09,1,SD500223
GZZT76,66058,3,2024-09-09,2,SU2250033
GZZT76,57733,3,2024-09-09,2,SU2250033
GZZT76,53430,3,2024-09-09,2,SU2250033
GZZT76,47128,3,2024-09-09,2,SU2250033
GZZT76,41695,3,2024-09-09,2,SU2250033
GZZT76,36089,3,2024-09-09,2,SU2250033
HCSL41,16804,2,2024-09-09,1,HB2290080
HFGH44,57733,3,2024-09-09,1,SU1320041
HFGH44,53430,3,2024-09-09,1,SU1320041
HFGH44,47128,3,2024-09-09,1,SU1320041
HFGH44,41695,3,2024-09-09,1,SU1320041
HFGH44,36089,3,2024-09-09,1,SU1320041
HFWP81,36089,3,2024-09-09,1,CT1110047
HJFW36,36277,2,2024-09-09,1,CT1600121
HSJL25,16804,2,2024-09-09,1,CT1110033
HSJR87,65967,3,2024-09-09,1,
HYSD56,16804,2,2024-09-09,1,HB1060021
JBGP32,36089,3,2024-09-09,1,HB2350024
JDGH28,16804,2,2024-09-09,1,SU2250024
JDGK68,16804,2,2024-09-09,1,VN1600020
JE3793,98951,3,2024-09-09,1,
JLTZ32,36089,3,2024-09-09,1,SU1320063
JLVC36,36089,3,2024-09-09,1,SU1110052
JPXG15,19628,2,2024-09-09,1,SU1110070
JPXG15,36089,3,2024-09-09,1,SU1110070
JVHH27,16804,2,2024-09-09,1,SU2270216
JVHH99,16804,2,2024-09-09,1,SD1760207
JWBD56,16804,2,2024-09-09,1,HB1760021
JXTT97,32984,3,2024-09-09,1,
JYSZ65,16804,2,2024-09-09,1,CT1110036
JZRS77,16804,2,2024-09-09,1,CT1110017
KBHP12,36089,3,2024-09-09,1,HB1600040
KBLK70,16804,2,2024-09-09,1,SU1600027
KGJT70,19628,2,2024-09-09,1,HB2290097
KGJT70,36089,3,2024-09-09,1,HB2290097
KGWR40,98951,3,2024-09-09,1,
KGWT51,36089,3,2024-09-09,1,VN1320058
KHVS62,57733,3,2024-09-09,1,HB1060024
KHVS62,53430,3,2024-09-09,1,HB1060024
KHVS62,41695,3,2024-09-09,1,HB1060024
KHVS62,36089,3,2024-09-09,1,HB1060024
KJRP79,36089,3,2024-09-09,1,VN1600020
KJRR86,71589,3,2024-09-09,1,CT770031
KJVC61,19154,2,2024-09-09,1,HB1110168
KJVG32,18930,2,2024-09-09,1,SD2430133
KPHV37,16804,2,2024-09-09,1,HB1060021
KPHV56,28579,2,2024-09-09,1,SU1600044
KPJP82,29022,2,2024-09-09,1,VN1110158
KRRZ15,16804,2,2024-09-09,1,SU590093
KRSF56,61239,3,2024-09-09,1,SU1320147
KSYS96,16804,2,2024-09-09,1,VN1600020
KSYT83,16804,2,2024-09-09,1,SU1110046
KWVV76,16804,2,2024-09-09,1,HB2290078
KXGP85,19756,2,2024-09-09,1,SU1320125
KYDF74,32752,2,2024-09-09,1,VN1210024
KYDL21,16804,2,2024-09-09,1,SD1840196
KYDL93,36089,3,2024-09-09,1,HB1600040
KYDR33,16804,2,2024-09-09,1,HB2290078
LBFB34,16804,2,2024-09-09,1,HB1060027
LBFJ34,16804,2,2024-09-09,1,HB1760046
LDVG69,16804,2,2024-09-09,1,SD1600177
LFWX72,36089,3,2024-09-09,1,HB1600040
LGXF95,16804,2,2024-09-09,1,HB1060024
LHKR86,16804,2,2024-09-09,1,HB1060021
LHKS24,16804,2,2024-09-09,1,HB2290077
LHKT40,36089,3,2024-09-09,1,SD1760268
LHLC63,36089,3,2024-09-09,2,SD1600186
LHLF83,16804,2,2024-09-09,1,HB1060024
LHLY67,98951,3,2024-09-09,1,
LKSS21,32984,3,2024-09-09,1,
LKYF42,16804,2,2024-09-09,1,CT1110020
LKYS80,36089,3,2024-09-09,1,HB1600040
LKYV37,16800,2,2024-09-09,2,HB1600040
LRTR19,16804,2,2024-09-09,1,HB1060024
LRTX87,16804,2,2024-09-09,1,SU1170049
LSWH11,16804,2,2024-09-09,1,HB1060024
LSWY35,41932,3,2024-09-09,1,SU1110075
LVSF60,16804,2,2024-09-09,1,SD1760259
LVSH31,41695,3,2024-09-09,2,HB1760041
LVSL65,16804,2,2024-09-09,1,HB1060026
LVSP85,18202,2,2024-09-09,1,SU1760179
LYKR83,16804,2,2024-09-09,1,HB1840145
LYKS58,36089,3,2024-09-09,1,HB2290080
LYKY14,69711,3,2024-09-09,1,HB1110149
LYRK22,16804,2,2024-09-09,1,SU1760188
NU0158,36089,3,2024-09-09,1,MT1060043
PBRY85,98951,1,2024-09-09,1,
PBSK89,36089,3,2024-09-09,1,HB1650002
PBSS72,16804,2,2024-09-09,1,HB1060026
PBSX26,16804,2,2024-09-09,1,HB1060024
PCRC83,21153,2,2024-09-09,1,VN1320106
PFBF26,99166,2,2024-09-09,1,SU1320197
PJTZ73,16804,2,2024-09-09,1,HB1600040
PPJT82,26500,2,2024-09-09,1,HB790140
PPJT95,70387,2,2024-09-09,1,SU1320188
PSDY78,65967,3,2024-09-09,2,
PSFB39,36089,3,2024-09-09,1,SU2250027
PSHV62,45674,2,2024-09-09,1,CT1170023
PYJY77,98951,1,2024-09-09,1,
PZFG33,77331,2,2024-09-09,2,CT1760342
PZFG33,150079,3,2024-09-09,2,CT1760342
RBZS36,16804,2,2024-09-09,1,HB1060024
RCGT50,19628,2,2024-09-09,1,SU1320081
RCGT50,36089,3,2024-09-09,1,SU1320081
RCGZ16,41695,3,2024-09-09,1,HB1320041
RCGZ16,36089,3,2024-09-09,1,HB1320041
RCTS60,170900,3,2024-09-09,2,CT1110070
RCXY46,47128,3,2024-09-09,1,CT1110027
RCXY46,41695,3,2024-09-09,1,CT1110027
RCXY46,36089,3,2024-09-09,1,CT1110027
RCXZ49,16804,2,2024-09-09,1,VN1110112
RDVD10,16804,2,2024-09-09,1,HB1320041
RFDG75,43672,2,2024-09-09,1,SU470051
RFDJ32,50605,3,2024-09-09,2,VN500052
RFDJ32,41695,3,2024-09-09,2,VN500052
RFDJ32,36088,3,2024-09-09,2,VN500052
RFRP35,38458,2,2024-09-09,1,SU500118
RGSW65,16804,2,2024-09-09,1,SD1600184
RGSX71,16804,2,2024-09-09,1,VN500052
RGVS45,37354,2,2024-09-09,1,SU1110132
RHKW30,16804,2,2024-09-09,1,SU1320081
RHKZ27,36089,3,2024-09-09,1,SU1320063
RHXG93,16804,2,2024-09-09,1,VN500033
RJ5450,36089,3,2024-09-09,1,SU2350019
RJFT32,16804,2,2024-09-09,1,HB1600040
RJSV30,36089,3,2024-09-09,1,HB1060024
RLRS10,65967,3,2024-09-09,1,
RPRL77,41695,3,2024-09-09,1,CT1110034
RPRL77,36089,3,2024-09-09,1,CT1110034
RRCD33,16804,2,2024-09-09,1,CT2250010
RRS082,21503,2,2024-09-09,1,MT1350208
RSCH42,16804,2,2024-09-09,1,CT1110025
RW2866,274718,3,2024-09-09,1,
RW2866,251539,3,2024-09-09,1,
RW2866,227983,3,2024-09-09,1,
RW2866,202427,3,2024-09-09,1,
RW2866,176497,3,2024-09-09,1,
RW2866,156324,3,2024-09-09,1,
RW2866,131934,3,2024-09-09,1,
RW2940,16800,2,2024-09-09,2,SU1660007
RW3048,41690,3,2024-09-09,2,HB1060017
RXXJ16,81644,3,2024-09-09,1,CT910034
RXXJ51,16804,2,2024-09-09,1,HB1060024
RXXP76,230415,3,2024-09-09,1,CT500361
SBRV10,36089,3,2024-09-09,1,HB1060026
SBRW77,36089,3,2024-09-09,1,HB500181
SCYZ66,5497,3,2024-09-09,1,CT1110020
SCYZ66,47128,3,2024-09-09,1,CT1110020
SCYZ66,41695,3,2024-09-09,1,CT1110020
SCYZ66,36089,3,2024-09-09,1,CT1110020
SCYZ95,181071,2,2024-09-09,1,SD500299
SCZB46,79023,2,2024-09-09,1,SU1110274
SCZB62,16804,2,2024-09-09,1,HB2290118
SDLD35,33835,2,2024-09-09,1,SU1320135
SHJY82,38600,3,2024-09-09,1,VN500028
SK4709,65967,3,2024-09-09,1,
SKFB22,16804,2,2024-09-09,1,HB2290078
SKRD83,32984,3,2024-09-09,1,
SLBG56,98951,3,2024-09-09,1,
SPDV10,27486,3,2024-09-09,1,SD1180010
SPDV10,41695,3,2024-09-09,1,SD1180010
SPDV10,36089,3,2024-09-09,1,SD1180010
SS5499,53427,3,2024-09-09,2,CT500085
SS5499,47128,3,2024-09-09,2,CT500085
SS5499,41695,3,2024-09-09,2,CT500085
SS5499,36089,3,2024-09-09,1,CT500085
SSTL41,16804,2,2024-09-09,1,HB1060024
SSTL44,16804,2,2024-09-09,1,HB2290077
STR012,41695,3,2024-09-09,1,MT2540223
STR012,36089,3,2024-09-09,1,MT2540223
SWZW46,55183,2,2024-09-09,1,VN1320110
SXJH25,16804,2,2024-09-09,1,HB1600058
SYKK98,90908,2,2024-09-09,1,VN500068
SYKP72,16804,2,2024-09-09,1,SD2290043
SZLF89,154171,3,2024-09-09,1,
TBLY28,19123,2,2024-09-09,1,SU1320107
TDHB16,46950,3,2024-09-09,2,SU500166
TDHC21,56180,3,2024-09-09,1,SU1620094
TDHF99,83182,3,2024-09-09,1,SD1620448
TGSX28,15653,3,2024-09-09,1,SU1110075
TGSX76,26800,3,2024-09-09,1,SU1320135
TGSX91,13743,3,2024-09-09,1,HB1060024
TGSX92,13743,3,2024-09-09,1,HB1060024
TGSZ66,68649,3,2024-09-09,1,SD640037
TGTB14,8246,3,2024-09-09,1,SD1060075
TGTB14,47128,3,2024-09-09,1,SD1060075
TGTB14,41695,3,2024-09-09,1,SD1060075
TGTB14,36089,3,2024-09-09,1,SD1060075
TGTD57,13743,3,2024-09-09,1,HB1320037
TGTF66,13743,3,2024-09-09,1,HB1760056
TGTG22,10995,3,2024-09-09,1,HB2290080
TGTG24,10995,3,2024-09-09,1,HB2290126
TGTL37,10995,3,2024-09-09,1,CT1320028
TGTL41,21989,3,2024-09-09,1,SD1060088
TGTL56,15064,3,2024-09-09,1,SU1320122
TGTL59,10995,3,2024-09-09,1,HB1060024
TGTL60,15631,3,2024-09-09,1,SU2250051
TGTL61,10995,3,2024-09-09,1,HB1760063
TLJG32,21848,3,2024-09-09,1,SU1110107
TLJL88,20240,3,2024-09-09,1,SU1110118
TLJT58,83386,3,2024-09-09,1,SU320179
TLKD37,10995,3,2024-09-09,1,SD500254
WGF091,36089,3,2024-09-09,1,MT1060352
WKD087,13743,3,2024-09-09,1,MT2540331
XXZ043,13743,3,2024-09-09,2,
XXZ046,18991,3,2024-09-09,1,
ZE2758,16804,2,2024-09-09,1,SU100001
ZE8301,36089,3,2024-09-09,1,VN1320002
ABD789,36089,3,2024-09-10,1,
BDJF13,36089,3,2024-09-10,1,SU1760034
BHDT27,39080,3,2024-09-10,1,
BHDT27,32984,3,2024-09-10,1,
BPBH16,98951,3,2024-09-10,1,
BWDV22,81464,3,2024-09-10,2,
BWDV22,69711,3,2024-09-10,2,
CHYG33,16804,2,2024-09-10,1,VN1110075
CHYP44,16804,2,2024-09-10,1,SU1060013
CKHB49,16804,2,2024-09-10,2,SU1060014
CLRV47,36089,3,2024-09-10,1,VN1660053
CRPG62,197901,3,2024-09-10,1,
CWDH25,36089,3,2024-09-10,1,SD1660048
DBZY43,16804,2,2024-09-10,2,VN1660043
DDDL91,38532,3,2024-09-10,2,HB1320037
DDTD92,19628,2,2024-09-10,1,SD1620076
DDTD92,36089,3,2024-09-10,1,SD1620076
DGGV19,36089,3,2024-09-10,1,CT1110034
DGKC22,39080,3,2024-09-10,1,
DGKC22,16492,1,2024-09-10,1,
DHLS64,36089,3,2024-09-10,1,HB1060021
DJHG59,44816,3,2024-09-10,1,CT2350133
DPGZ36,78162,3,2024-09-10,2,
DPGZ36,65967,3,2024-09-10,2,
DPYJ58,41695,3,2024-09-10,1,SU1660009
DPYJ58,36089,3,2024-09-10,1,SU1660009
DSVK95,69711,3,2024-09-10,1,VN1110087
DSZS57,98951,3,2024-09-10,1,
FBTG34,98951,3,2024-09-10,1,
FCTH39,16804,2,2024-09-10,2,SU1110036
FGSL84,16804,2,2024-09-10,1,SD1840150
FGSS90,98951,3,2024-09-10,1,
FKZC98,36089,3,2024-09-10,1,HB1600014
FPPH81,16804,2,2024-09-10,2,VN1660010
FPXX24,98951,3,2024-09-10,1,
FVFV33,16804,2,2024-09-10,1,HB2350009
FVFW58,16804,2,2024-09-10,1,VN1110068
FVLX13,16804,2,2024-09-10,1,SD1760174
FVPX45,16804,2,2024-09-10,1,VN1320029
FWXL67,36089,3,2024-09-10,1,HB2350019
FXFF50,56805,2,2024-09-10,1,SU1600038
FZLB52,66058,3,2024-09-10,1,SD2350124
FZLB52,57733,3,2024-09-10,1,SD2350124
FZLB52,53430,3,2024-09-10,1,SD2350124
FZLB52,47128,3,2024-09-10,1,SD2350124
FZLB52,41695,3,2024-09-10,1,SD2350124
FZLB52,36089,3,2024-09-10,1,SD2350124
GLKS79,16804,2,2024-09-10,1,SD1600109
GLLC46,16804,2,2024-09-10,1,SD1060077
GPYZ63,69711,3,2024-09-10,1,
GRCH44,290180,2,2024-09-10,2,
GST012,36089,3,2024-09-10,1,MT2540140
GVRP43,47128,3,2024-09-10,1,HB2290066
GVRP43,41695,3,2024-09-10,1,HB2290066
GVRP43,36089,3,2024-09-10,1,HB2290066
GZZR78,98951,3,2024-09-10,1,
HCSH83,98951,3,2024-09-10,1,
HCSR15,41695,3,2024-09-10,1,HB1060021
HCSR15,36089,3,2024-09-10,1,HB1060021
HJDP60,16804,2,2024-09-10,1,SD2350119
HKSY12,16804,2,2024-09-10,1,SD1600110
HKTK53,16804,2,2024-09-10,1,CT1110018
HKTZ87,53427,3,2024-09-10,2,SU2350024
HKTZ87,47128,3,2024-09-10,2,SU2350024
HKTZ87,41695,3,2024-09-10,2,SU2350024
HKTZ87,36089,3,2024-09-10,1,SU2350024
HLFZ75,98951,3,2024-09-10,1,
HPYK54,16804,2,2024-09-10,1,CT1320022
HRSL68,56244,2,2024-09-10,1,CT2350143
HVTX67,16804,2,2024-09-10,1,HB1760023
HVVF50,36089,3,2024-09-10,1,HB1760031
HXFH52,32984,3,2024-09-10,1,
HXWC23,16804,2,2024-09-10,1,HB1110175
JBGW83,36089,3,2024-09-10,1,CT1110017
JDGJ99,16804,2,2024-09-10,1,SU2250011
JFLF97,16804,2,2024-09-10,1,VN1320029
JFXK50,16804,2,2024-09-10,1,SU1110038
JFXT37,41695,3,2024-09-10,1,SU1110052
JFXT37,36089,3,2024-09-10,1,SU1110052
JG1697,98951,3,2024-09-10,1,
JG6437,98951,3,2024-09-10,1,
JG9810,98951,3,2024-09-10,1,
JHKS76,53430,3,2024-09-10,2,VN1600020
JK4280,98951,3,2024-09-10,1,
JK5592,98951,3,2024-09-10,1,
JK7042,98951,3,2024-09-10,1,
JKP039,16804,2,2024-09-10,1,MT1060302
JL2320,98951,3,2024-09-10,1,
JLVB69,36089,3,2024-09-10,1,CT1110020
JN6250,98951,3,2024-09-10,1,
JPYH88,36089,3,2024-09-10,1,CT1110034
KBHC96,53428,3,2024-09-10,2,SD2350179
KBHC96,47128,3,2024-09-10,2,SD2350179
KBHC96,41695,3,2024-09-10,2,SD2350179
KBHC96,36089,3,2024-09-10,2,SD2350179
KBLJ51,78556,3,2024-09-10,1,SD500276
KCSR76,17180,2,2024-09-10,1,HB1110111
KDKL23,98951,3,2024-09-10,1,
KDRP49,37050,2,2024-09-10,1,SU1760235
KGKC90,21664,2,2024-09-10,1,SU500121
KJTY22,16804,2,2024-09-10,1,SD1110244
KJVF22,21664,2,2024-09-10,2,SU500121
KJVF69,16804,2,2024-09-10,1,SD2290036
KJVY24,16804,2,2024-09-10,1,SD320140
KSYL26,36089,3,2024-09-10,1,SD1600135
KSYR66,36089,3,2024-09-10,1,HB1060024
KWYZ42,225452,3,2024-09-10,1,SD1620437
KYCZ20,98951,3,2024-09-10,1,
LBFD12,50825,3,2024-09-10,1,SU2250072
LFWV36,54123,2,2024-09-10,1,VN640039
LGDX37,146103,3,2024-09-10,1,CT1660066
LGDX37,134352,3,2024-09-10,1,CT1660066
LGXF46,16804,2,2024-09-10,1,HB1060024
LHKX70,32813,2,2024-09-10,1,SU1110162
LJWR22,16804,2,2024-09-10,1,HB1060025
LJWR68,143728,3,2024-09-10,1,SD790124
LJWR68,115438,3,2024-09-10,1,SD790124
LJWR68,104986,3,2024-09-10,1,SD790124
LJWV58,36089,3,2024-09-10,1,CT1110015
LJWW49,16804,2,2024-09-10,2,SD1600178
LJYD18,117694,2,2024-09-10,1,SU790086
LPVZ20,41690,3,2024-09-10,2,CT1110034
LPVZ20,36089,3,2024-09-10,1,CT1110034
LSRS84,54521,2,2024-09-10,1,SD130137
LSWH79,202867,3,2024-09-10,2,SU1210047
LVSF62,47128,3,2024-09-10,1,HB1060024
LVSF62,41695,3,2024-09-10,1,HB1060024
LVSF62,36089,3,2024-09-10,1,HB1060024
LVVL85,16804,2,2024-09-10,1,SU1110046
LXLJ49,32984,3,2024-09-10,1,
LYKT92,16804,2,2024-09-10,1,HB2290107
LYPY32,36089,3,2024-09-10,1,SD320138
PBSC56,37303,3,2024-09-10,1,HB2290195
PBSL21,47128,3,2024-09-10,1,HB1060021
PBSL21,41695,3,2024-09-10,1,HB1060021
PBSL21,36089,3,2024-09-10,1,HB1060021
PBST91,16800,2,2024-09-10,2,HB1060024
PFRB14,41695,3,2024-09-10,1,VN1600030
PFRB14,36089,3,2024-09-10,1,VN1600030
PHBH19,16804,2,2024-09-10,1,HB1060026
PHBH24,16804,2,2024-09-10,1,HB1060024
PHCR99,98951,3,2024-09-10,1,
PJTY72,16804,2,2024-09-10,1,HB1110105
PJVB15,28686,2,2024-09-10,1,VN130001
PKKV97,47128,3,2024-09-10,2,HB1760040
PKKV97,41695,3,2024-09-10,2,HB1760040
PKKV97,36089,3,2024-09-10,2,HB1760040
PLFD68,36089,3,2024-09-10,2,SD1110264
PLKY79,294360,2,2024-09-10,1,SU2270515
PLSS18,16804,2,2024-09-10,1,HB1060024
PPJT96,47128,3,2024-09-10,2,HB1760041
PPJT96,41695,3,2024-09-10,2,HB1760041
PPJT96,36089,3,2024-09-10,1,HB1760041
PRZS72,16804,2,2024-09-10,1,SD1600187
PTCC83,16800,2,2024-09-10,2,HB1060026
PVPK29,32984,3,2024-09-10,1,SD1110301
PYTT16,42779,2,2024-09-10,1,SU470059
PZDX40,16804,2,2024-09-10,1,SD1060095
PZGX42,16804,2,2024-09-10,1,HB1060024
PZXC39,36089,3,2024-09-10,1,SU1320101
PZXC40,41695,3,2024-09-10,1,CT790134
PZXC40,36089,3,2024-09-10,1,CT790134
RBKG15,36089,3,2024-09-10,1,CT1110036
RBKH47,36089,3,2024-09-10,1,HB1060024
RDVC20,28435,2,2024-09-10,1,SU1320119
RDVC99,18690,2,2024-09-10,1,SU1320119
RFHL12,16804,2,2024-09-10,2,SU1320063
RFRH79,16804,2,2024-09-10,1,CT2250024
RFRJ66,16804,2,2024-09-10,1,CT1110049
RGSV32,127051,2,2024-09-10,1,SU1210068
RGSX49,36089,3,2024-09-10,1,HB1760056
RHKX51,36090,3,2024-09-10,2,VN1110134
RJFW47,250296,2,2024-09-10,2,CT500358
RKBC68,16804,2,2024-09-10,1,CT1110036
RKSZ63,16804,2,2024-09-10,1,SU1110063
RKTC55,104862,2,2024-09-10,1,CT1600131
RKZX69,88952,2,2024-09-10,1,SU1110267
RPHF17,11455,3,2024-09-10,1,VN1110098
RPHF17,47128,3,2024-09-10,2,VN1110098
RPHF17,41695,3,2024-09-10,1,VN1110098
RPHF17,36089,3,2024-09-10,1,VN1110098
RPRR27,16804,2,2024-09-10,1,VN500032
RSXC65,16804,2,2024-09-10,1,HB2290080
RSXD36,54852,2,2024-09-10,1,SU1210063
RSXJ95,16804,2,2024-09-10,1,VN1660038
RVJL11,16804,2,2024-09-10,1,SU1110063
RVXV95,16804,2,2024-09-10,1,HB1060024
RXCB55,41695,3,2024-09-10,1,VN500052
RXCB55,36089,3,2024-09-10,1,VN500052
RZRC93,36089,3,2024-09-10,1,CT2290007
SCCF97,16804,2,2024-09-10,1,HB1060024
SCYZ37,36089,3,2024-09-10,1,HB2290080
SDZK20,57472,3,2024-09-10,1,CT790165
SGFD21,5497,3,2024-09-10,1,SU1760105
SGFD21,41695,3,2024-09-10,1,SU1760105
SGFD21,36089,3,2024-09-10,1,SU1760105
